IIDPLAZAEM,INUMEMP,INUMPLAZA,TICVEFUNC,TICVEPROG,SICVESUBPR,SICVEDEP,TICVESUBDE,SICVEPART,CCVETIPEJE,CCVECATEG,CNIVELDGP,NTOTHOR,MSDO,TICVETIPCO,SDFECINI,SDFECFIN,SICVENODO,SISTATUS,CUNIPAG,SICVEORGIN,TICVETIPMO,SINUMCAU,SICVELIC,VCDESARECO,VCNUMFOLDG,NPERPAG,SDFECREG,CPROCSIP,TICVECLASA,INUMFOL,SISERIAL,SICVEDEPNO,TICVESDNOD,INUMEMPREG
260473,841642,14987,1,0,17,418,1,143,,CA5000,16,48.0000,11688.0000,0,01/12/2007,,8,10,N,0,1,62,0,,2008009393,200803,30/01/2008,S,0,13196,1,418,0,0
166886,733513,15168,3,1,13,418,2,141,,D9500,85,40.0000,7032.5200,0,01/02/1992,,0,1,N,0,1,0,0,,,0,,,0,0,0,0,0,0
240470,832893,15185,1,1,3,418,2,147,0,D9600,89,40.0000,15465.0500,4,01/01/2011,21/04/2011,8,10,N,0,1,46,0,ALIMENTOS Y BIOTECNOLOGIA,2011002385,201102,17/01/2011,S,0,23897,1,418,0,0
273833,813958,14284,1,0,4,418,1,147,0,D9500,85,40.0000,13543.8600,4,01/01/2011,31/12/2011,8,10,N,0,1,46,0,BIOLOGIA,2011005438,201103,01/02/2011,S,0,24163,1,418,0,0
233015,132629,59267,1,1,1,418,2,151,,AA0400,51,40.0000,4154.3500,0,01/08/2009,,1,10,N,0,1,997,0,,2009502519,200915,05/08/2009,S,0,84208,2,723,0,0
157314,143772,59288,1,1,1,418,2,151,,AA0200,52,40.0000,2788.0000,0,01/05/2003,,1,10,N,0,1,997,0,,2003529756,200312,13/06/2003,S,0,38033,2,723,0,0
156754,142714,14430,1,0,1,418,1,151,,P1800,52,32.0000,4282.0000,0,01/01/2002,,1,10,N,0,1,997,0,,2002522162,200218,23/09/2002,S,0,29246,2,723,0,0
294964,148434,14722,1,0,4,418,1,151,0,ET1700,52,32.5000,6665.9000,0,01/04/2011,,8,10,N,0,1,28,0,,2011033655,201109,28/04/2011,S,0,25367,2,418,0,0
294965,148434,14900,1,0,4,418,1,155,0,ET1700,52,15.5000,3332.9500,0,01/04/2011,,8,10,N,0,1,18,0,,2011033656,201109,28/04/2011,S,0,25368,1,418,0,0
147113,114122,52540,1,0,20,418,1,151,,ET0600,52,32.0000,3972.0000,0,01/01/2002,,1,10,N,0,1,997,0,,2002522474,200218,23/09/2002,S,0,29558,2,723,0,0
238044,804168,65396,1,1,1,418,2,151,,AA0200,51,37.5000,3804.6000,0,16/06/2010,,1,10,N,0,1,997,0,,2010504018,201022,17/11/2010,S,0,93654,2,723,0,0
220541,153434,64190,3,1,12,418,2,127,0,D5600,86,40.0000,13400.2000,4,01/01/2011,31/12/2011,8,10,N,0,1,46,0,QUIMICA INORGANICA Y NUCLEAR,2011002181,201102,17/01/2011,S,0,23870,1,418,0,0
192438,84770,14961,1,0,1,418,1,143,0,CA2600,14,48.0000,3956.1600,0,01/09/2000,,1,110,N,0,1,38,0,,2000084852,200022,06/11/2000,,0,0,0,0,0,0
277207,84770,14303,1,0,1,418,1,141,,D9500,85,40.0000,12665.3000,3,12/05/2009,,8,10,N,0,1,28,0,"PEDAGOGIA EN QUIMICA ESPECIALIDAD ""EDUCACION QUIMICA EN EL NIVEL MEDIO SUPERIOR Y SUPERIOR""",2009061951,200917,03/09/2009,S,0,19430,2,418,0,0
193120,93409,53461,3,1,11,418,2,121,,D6600,96,40.0000,18200.2000,3,01/02/2007,,8,10,N,0,1,36,0,QUIMICA ANALITICA,2007025010,200707,22/03/2007,S,0,10027,1,418,0,0
263641,829844,5905,1,1,4,418,2,151,,ET1700,51,32.0000,6061.6000,0,16/03/2010,,1,10,N,0,1,997,0,,2010502093,201017,02/09/2010,S,0,91792,2,723,0,160990
122796,23123,14535,1,1,1,418,2,151,,AA0200,53,40.0000,3530.0000,0,16/11/2007,,1,10,N,0,1,997,0,,2007550277,200722,09/11/2007,S,0,71029,2,723,0,0
142600,97838,25870,2,1,2,452,8,127,0,D5500,84,40.0000,11911.3500,1,09/08/2010,07/08/2011,10,10,N,0,1,46,0,FISICA,2010091217,201023,02/12/2010,S,0,7844,1,452,8,0
151079,126571,4899,1,1,1,418,2,151,,A1100,52,32.0000,2718.1400,0,16/04/2001,,1,10,N,0,1,997,0,,2001512437,200110,21/05/2001,,0,14435,2,723,0,0
282271,138852,14975,1,0,21,418,1,143,0,CA5000,16,48.0000,13211.0000,0,01/02/2010,,8,10,N,0,1,38,0,,2010019523,201005,02/03/2010,S,0,21745,1,418,0,0
242371,45507,15177,3,1,13,418,2,141,,D9600,89,40.0000,11981.0000,3,27/06/2005,,8,10,N,0,1,28,0,QUIMICA ORGANICA,2006001676,200601,16/12/2005,S,0,5924,2,418,0,0
224061,809332,14392,1,0,16,418,1,151,,ET2300,52,30.0000,4298.6400,0,01/02/2009,,1,10,N,0,1,997,0,,2009501001,200907,26/03/2009,S,0,81452,2,723,0,0
273164,846400,59283,1,1,1,418,2,151,0,AA0200,50,37.5000,3794.8500,0,15/01/2011,,8,10,N,0,1,36,0,,2011010564,201104,17/02/2011,S,0,24160,1,418,0,0
255921,839520,14515,1,0,1,418,1,151,,AA0200,50,37.5000,3047.0000,0,31/07/2007,,1,10,N,0,1,62,0,,2007059267,200716,15/08/2007,S,0,68346,1,723,0,0
147593,115646,14335,1,0,4,418,1,141,,D9500,85,40.0000,7032.5200,0,01/06/1995,,0,1,N,0,1,0,0,,,0,,,0,0,0,0,0,0
289281,818941,14982,1,2,2,418,2,143,0,CA5000,16,48.0000,13211.0000,0,01/11/2010,,8,10,N,0,1,38,0,DEPARTAMENTO DE ACTIVIDADES ACADEMICAS,2010087255,201022,17/11/2010,S,0,23662,1,418,0,0
249697,140880,15212,1,0,9,418,1,141,0,D9500,85,40.0000,13400.2000,3,12/10/2010,,8,10,N,0,1,36,0,"METALURGIA ESPECIALIDAD ""TÉCNICAS DE MICROSCOPÍA ELECTRÓNICA DE BARRIDO EN APOYO A LA DOCENCIA E INVESTIGACIÓN EN METALURGIA""",2010087324,201022,17/11/2010,S,0,23657,1,418,0,0
214441,83981,14356,1,0,1,418,1,151,,EO0300,52,32.5000,6955.4600,0,01/02/2009,,1,10,N,0,1,997,0,,2009502019,200915,05/08/2009,S,0,83682,3,723,0,0
225470,83981,74805,1,0,1,418,1,155,,EO0300,52,15.5000,3477.7300,0,01/02/2009,,1,10,N,0,1,997,0,,2009502019,200915,05/08/2009,S,0,83682,4,723,0,0
242010,76519,14323,1,0,11,418,1,141,,D8500,78,40.0000,7723.4000,3,24/05/2005,,8,10,N,0,1,28,0,INGENIERIA QUIMICA,2005085099,200523,05/12/2005,S,0,6020,2,418,0,0
291396,849478,14926,1,0,1,418,1,161,0,CF8000,09,32.0000,5912.6000,0,01/12/2010,,8,10,N,0,1,38,0,,2010096492,201024,08/12/2010,S,0,23900,2,418,0,0
291397,849478,15018,1,0,1,418,1,165,0,CF8000,09,16.0000,2956.3000,0,01/12/2010,,8,10,N,0,1,18,0,,2010096493,201024,08/12/2010,S,0,23901,1,418,0,0
220394,741437,58652,1,0,13,418,1,121,0,D6500,93,40.0000,18279.8000,3,01/02/2010,,8,10,N,0,1,36,0,QUIMICA GENERAL,2010017703,201005,02/03/2010,S,0,21697,1,418,0,0
250400,130217,56794,1,0,21,418,1,151,,A1100,51,30.0000,3891.8600,0,01/11/2008,,1,10,N,0,1,997,0,,2009500215,200904,17/02/2009,S,0,80114,2,723,0,0
220463,92612,86990,3,1,3,418,2,153,,M3000,00,0.0000,266.0000,0,01/11/2005,,1,10,N,0,1,997,0,,2006543570,200601,16/12/2005,S,0,58531,4,723,0,0
141088,92612,14536,3,1,3,418,2,151,,EQ5000,52,40.0000,4648.6000,0,01/11/2005,,1,10,N,0,1,997,0,,2006543570,200601,16/12/2005,S,0,58531,3,723,0,0
175545,810801,14466,1,0,1,418,1,151,,AA0200,51,37.5000,3519.2700,0,05/01/2009,,8,10,N,0,1,36,0,,2009018695,200905,03/03/2009,S,0,17833,1,418,0,0
287477,841793,56696,1,0,3,418,1,143,0,CA2600,12,48.0000,10715.6000,0,16/02/2011,15/08/2011,8,10,N,0,1,46,0,COORDINACION DE LA CARRERA DE QUIMICA DE ALIMENTOS,2011013439,201104,17/02/2011,S,0,24518,1,418,0,0
289467,116828,88359,1,0,16,418,1,153,,M3000,00,0.0000,0.0000,0,01/11/2010,,8,10,N,0,1,58,0,,,0,18/11/2010,,0,0,0,0,0,160990
284796,116828,14382,1,0,16,418,1,151,0,A2200,50,32.5000,4999.6000,0,16/04/2010,,8,10,N,0,1,28,0,,2010040395,201011,03/06/2010,S,0,22105,2,418,0,0
284797,116828,55973,1,0,16,418,1,155,0,A2200,50,15.5000,2499.8000,0,16/04/2010,,8,10,N,0,1,18,0,,2010040396,201011,03/06/2010,S,0,22106,1,418,0,0
166518,732529,57855,1,0,13,418,1,121,,D5600,86,40.0000,7032.5200,3,01/08/1995,,0,1,N,0,1,0,0,QUIMICA INORGANICA Y NUCLEAR,,0,,,0,0,0,0,0,0
159172,148526,65022,1,0,20,418,1,151,,ET0600,51,32.0000,3956.0000,0,01/05/2003,,1,10,N,0,1,997,0,,2003529906,200312,13/06/2003,S,0,38183,2,723,0,0
270446,113238,14280,1,0,14,418,1,141,,D9500,85,40.0000,11964.7500,3,01/09/2008,,8,10,N,0,1,28,0,"QUIMICA ORGANICA ESPECIALIDAD EN ""SINTESIS DE COMPUESTOS ORGANICOS DE INTERES BASICO Y/O APLICADO""",2008094128,200823,02/12/2008,S,0,16696,2,418,0,0
223319,110246,49617,3,1,9,418,2,121,0,D6600,96,40.0000,21608.6000,3,01/07/2010,,8,10,N,0,1,36,0,INGENIERÍA QUÍMICA METALÚRGICA,2010053586,201016,18/08/2010,S,0,22984,1,418,0,0
189458,731949,15053,3,1,11,418,2,121,,D6600,96,40.0000,14694.2900,0,02/05/2002,,1,1,N,0,1,36,0,,2002072053,200217,04/09/2002,N,0,0,0,0,0,0
254641,731949,14978,1,1,4,418,2,143,,CA4900,14,48.0000,3427.0000,0,01/05/2007,,8,10,N,0,1,38,0,,2007043954,200712,12/06/2007,S,0,10924,1,418,0,0
146265,110890,15178,1,0,3,418,1,141,,D8600,82,40.0000,5763.6400,0,28/11/1997,,0,1,N,0,1,0,0,,,0,,,0,0,0,0,0,0
146266,110890,14995,1,0,3,418,1,143,,CA7600,16,48.0000,513.2000,0,01/02/1998,,0,1,N,0,1,0,0,,,0,,,0,0,0,0,0,0
286413,157475,14554,1,0,1,418,1,151,0,AA0400,50,37.5000,4217.8000,0,16/06/2010,,8,10,N,0,1,28,0,,2010054265,201016,18/08/2010,S,0,23014,2,418,0,0
245789,158561,15270,1,0,6,418,1,143,,CA7600,16,48.0000,11260.0000,0,05/03/2007,,8,10,N,0,1,36,0,SECRETARIA AUXILIAR DEL DEPARTAMENTO DE FARMACIA,2007015415,200706,13/03/2007,S,0,9560,1,418,0,0
267617,156896,15091,3,1,5,418,2,127,0,D5600,86,40.0000,13400.2000,4,01/01/2011,31/12/2011,8,10,N,0,1,46,0,BIOQUIMICA,2011002220,201102,17/01/2011,S,0,23822,1,418,0,0
265994,146139,66973,1,0,10,418,1,141,,D9500,85,40.0000,11828.2000,3,05/03/2008,,8,10,N,0,1,28,0,"INGENIERIA QUIMICA ESPECIALIDAD ""CARACTERIZACION DE MATERIALES CATALÍTICOS SÓLIDOS POR ESPECTROSCOPÍA DE INFRARROJO IN-SITU, MEDIANTE EL ESTUDIO DE INTERACCION DE MOLÉCULAS SONDA Y LA SUPERFICIE DE LOS CATALIZADORES""",2008051300,200815,31/07/2008,S,0,15600,2,418,0,0
282265,834662,43487,1,1,1,418,2,151,0,A0800,50,32.0000,4161.1000,0,16/01/2010,,8,10,N,0,1,28,0,,2010018916,201005,02/03/2010,S,0,21616,2,418,0,0
220469,99176,86984,3,1,13,418,2,153,,M3000,00,0.0000,321.5600,0,01/11/2008,,1,10,N,0,1,997,0,,2009500280,200904,17/02/2009,S,0,80189,4,723,0,0
143059,99176,14450,3,1,13,418,2,151,,EQ5000,52,40.0000,5653.1500,0,01/11/2008,,1,10,N,0,1,997,0,,2009500280,200904,17/02/2009,S,0,80189,3,723,0,0
253523,803415,14972,1,0,16,418,1,143,,CA2600,14,48.0000,14076.0000,0,01/03/2007,,8,10,N,0,1,117,0,,2007034989,200709,25/04/2007,S,0,10600,2,418,0,0
205348,730495,14287,3,1,10,418,2,127,0,D6400,89,40.0000,15465.0500,1,01/01/2011,31/12/2011,8,10,N,0,1,46,0,"INGENIERIA QUIMICA Especialidad ""Copolimerización Aniónica en Solución""",2011002188,201102,17/01/2011,S,0,23855,1,418,0,0
140271,90125,14580,1,0,1,418,1,151,,AA0400,52,40.0000,3382.0000,0,16/09/2004,,1,10,N,0,1,997,0,,2004539160,200420,13/10/2004,S,0,51186,2,723,0,0
153032,132297,66836,1,0,20,418,1,151,,ET0600,52,32.0000,4312.0000,0,18/07/2004,,8,10,N,0,1,36,0,,2004055423,200418,17/09/2004,S,0,1713,1,418,0,0
152217,130027,59278,1,1,1,418,2,151,,AA0400,52,40.0000,3076.0000,0,16/01/2002,,1,10,N,0,1,997,0,,2002518979,200205,27/02/2002,S,0,24547,2,723,0,0
138865,85864,14701,1,0,12,418,1,151,,ET1700,52,32.0000,3560.0000,0,01/01/2001,,1,10,N,0,1,997,0,,2001513971,200111,30/05/2001,,0,16205,3,723,0,0
138866,85864,68394,1,0,12,418,1,155,,ET1700,52,16.0000,1780.0000,0,01/01/2001,,1,10,N,0,1,997,0,,2001513971,200111,30/05/2001,,0,16205,4,723,0,0
219114,66023,15165,1,1,4,418,2,141,,D9500,85,40.0000,9554.0000,0,15/06/2003,,1,110,N,0,1,7,0,,2003061038,200318,23/09/2003,,0,0,0,0,0,0
230337,829208,59282,1,1,1,418,2,151,,AA0200,52,37.5000,3946.8000,0,01/01/2010,,1,10,N,0,1,997,0,,2010502276,201017,02/09/2010,S,0,92021,2,723,0,160990
271614,135726,56338,1,0,10,418,1,141,,D9400,84,40.0000,10654.2500,3,08/10/2008,,8,10,N,0,1,28,0,"INGENIERIA QUIMICA CON ESPECIALIDAD EN ""LABORATORIO DE INGENIERIA DE REACTORES""",2009010264,200903,30/01/2009,S,0,17339,2,418,0,0
275486,74262,14997,1,0,1,418,1,143,,CA5000,16,48.0000,12703.0000,0,16/05/2009,,8,10,N,0,1,32,0,,2009044926,200912,17/06/2009,S,0,18734,1,418,0,0
151475,127689,59274,1,0,1,418,1,151,,AA0400,52,40.0000,3076.0000,0,16/01/2002,,1,10,N,0,1,997,0,,2002518980,200205,27/02/2002,S,0,24548,2,723,0,0
293216,823143,65027,1,0,20,418,1,151,0,ET0600,50,30.0000,6046.0500,0,01/02/2011,,8,10,N,0,1,28,0,,2011016439,201105,01/03/2011,S,0,24769,2,418,0,0
285330,851652,15200,3,1,12,418,2,147,0,D9500,85,40.0000,14072.0500,4,01/04/2011,31/12/2011,8,10,N,0,1,46,0,QUIMICA INORGANICA Y NUCLEAR,2011032092,201109,28/04/2011,S,0,25142,1,418,0,0
280892,48446,5260,3,1,11,418,2,141,0,D9600,89,40.0000,14616.8500,3,01/10/2009,,1,10,N,0,1,100,0,INVESTIGACIÓN EN QUÍMICA AMBIENTAL,2010006032,201002,15/01/2010,S,0,87760,2,723,0,0
217223,144098,3240,3,1,3,418,2,151,,EQ5000,52,37.5000,5148.0000,0,01/05/2007,,1,10,N,0,1,997,0,,2008500260,200802,18/01/2008,S,0,72658,3,723,0,0
220492,144098,86982,3,1,3,418,2,153,,M3000,00,0.0000,298.0000,0,01/05/2007,,1,10,N,0,1,997,0,,2008500260,200802,18/01/2008,S,0,72658,4,723,0,0
270455,140971,65090,1,1,1,418,2,155,,ET2900,53,15.5000,2752.4000,0,01/11/2008,,8,10,N,0,1,18,0,,2008095155,200823,02/12/2008,S,0,16820,1,418,0,0
270454,140971,14583,1,1,1,418,2,151,,ET2900,53,32.5000,5504.8000,0,01/11/2008,,8,10,N,0,1,28,0,,2008095154,200823,02/12/2008,S,0,16819,2,418,0,0
288600,826305,18701,1,0,1,418,1,151,0,AA0200,50,37.5000,3623.4000,0,29/09/2010,,1,10,N,0,1,32,0,,2010077239,201020,15/10/2010,S,0,92999,1,723,0,0
262085,136190,61511,1,0,2,421,1,121,,D6600,96,40.0000,18200.2000,3,31/01/2008,,8,10,N,0,1,28,0,BASICAS MEDICAS (BIOQUIMICA),2008026399,200807,02/04/2008,S,0,9516,2,421,0,0
282761,838447,14937,1,0,1,418,1,161,0,CF4700,03,32.0000,8084.0000,0,16/02/2010,,8,10,N,0,1,32,0,,2010021725,201006,17/03/2010,S,0,21638,1,418,0,0
282764,838447,15026,1,0,1,418,1,165,0,CF4700,03,16.0000,4042.0000,0,16/02/2010,,8,10,N,0,1,18,0,,2010021724,201006,17/03/2010,S,0,21823,1,418,0,0
218570,157977,68481,1,1,4,418,2,147,0,D9400,84,40.0000,11911.3500,4,01/01/2011,31/12/2011,8,10,N,0,1,46,0,QUIMICA ANALITICA,2011002217,201102,17/01/2011,S,0,23798,1,418,0,0
285007,851847,14524,1,0,1,418,1,151,0,AA0200,50,37.5000,3623.4000,0,17/05/2010,,1,10,N,0,1,62,0,,2010040134,201011,03/06/2010,S,0,90099,1,723,0,0
219892,825436,14667,1,0,1,418,1,151,,AA0200,52,37.5000,3749.8500,0,01/10/2009,,1,10,N,0,1,997,0,,2009504478,200923,02/12/2009,S,0,87323,2,723,0,0
159755,149908,14570,1,0,5,418,1,151,,ET1700,52,32.0000,5547.1500,0,16/07/2009,,8,10,N,0,1,36,0,,2009061529,200917,02/09/2009,S,0,19316,1,418,0,0
156063,140589,65410,1,1,4,418,2,151,,EQ5000,52,40.0000,4070.0000,0,01/05/2002,,1,10,N,0,1,997,0,,2003523237,200301,06/12/2002,S,0,30697,2,723,0,0
220486,140589,87020,1,1,4,418,2,153,0,M3000,00,0.0000,270.0000,0,01/05/2003,,1,68,N,0,1,65,0,,2003300091,200321,03/12/2003,,0,0,0,0,0,0
147956,116930,4860,1,1,1,418,2,151,,AA0400,52,40.0000,3076.0000,0,01/05/2002,,1,10,N,0,1,997,0,,2003524351,200302,09/01/2003,S,0,31955,2,723,0,0
272594,813431,14551,1,0,1,418,1,151,,AA0400,50,37.5000,3954.2000,0,08/06/2009,,8,10,N,0,1,36,0,,2009052565,200916,07/08/2009,S,0,19284,1,418,0,0
146564,112011,57725,1,0,6,418,1,141,,D9500,85,40.0000,7032.5200,0,29/06/1997,,0,1,N,0,1,0,0,,,0,,,0,0,0,0,0,0
159149,148479,14905,1,0,21,418,1,161,,CF9800,12,32.0000,2660.6000,0,17/09/1993,,0,1,N,0,1,0,0,,,0,,,0,0,0,0,0,0
217233,154720,14742,1,2,2,418,1,151,,ET2900,52,32.0000,5547.1500,0,02/04/2009,,8,10,N,0,1,36,0,,2009058161,200917,02/09/2009,S,0,19414,1,418,0,0
206707,152238,59275,1,0,1,418,1,151,,AA0400,52,37.5000,3914.0000,0,16/01/2007,,1,10,N,0,1,997,0,,2007547750,200708,12/04/2007,S,0,66472,2,723,0,0
227703,828262,14491,1,0,1,418,1,151,,AA0200,51,40.0000,3570.5500,0,01/08/2009,,1,10,N,0,1,997,0,,2009502616,200915,05/08/2009,S,0,84305,2,723,0,0
187037,162110,56563,1,0,1,418,1,151,,A0800,52,32.0000,3533.0000,0,01/05/2005,,1,10,N,0,1,997,0,,2005543574,200523,05/12/2005,S,0,58535,2,723,0,0
282932,837744,14412,1,1,1,418,2,151,0,A1100,50,32.0000,3957.2000,0,01/01/2010,,8,10,N,0,1,28,0,,2010024110,201006,18/03/2010,S,0,21899,2,418,0,0
268443,844446,15944,1,0,1,418,1,151,,AA0200,50,37.5000,3215.0500,0,22/09/2008,,1,10,N,0,1,62,0,,2008076633,200819,02/10/2008,S,0,77759,1,723,0,0
157253,143632,14769,1,0,20,418,1,151,,ET0600,53,32.0000,4352.0000,0,01/05/2003,,1,10,N,0,1,997,0,,2003530188,200313,02/07/2003,S,0,38465,2,723,0,0
229795,126256,63399,3,1,11,418,2,141,,D9500,85,40.0000,9917.0000,3,08/06/2004,,8,10,N,0,1,28,0,QUIMICA ANALITICA Especialidad Técnicas Instrumentales de Análisis-Análisis por Inyección en flujo.,2004066602,200420,13/10/2004,S,0,2024,2,418,0,0
278024,151826,15179,1,0,4,418,1,141,,D9500,85,40.0000,12665.3000,3,15/06/2009,,8,10,N,0,1,28,0,"MICROBIOLOGIA, ESPECIALIDAD ""CONSERVACION DE CEPAS MICROBIANAS""",2009074730,200919,01/10/2009,S,0,19762,2,418,0,0
219270,824480,59292,1,1,1,418,2,151,,AA0200,51,37.5000,3570.5500,0,16/06/2009,,1,10,N,0,1,997,0,,2009501924,200915,05/08/2009,S,0,83556,2,723,0,0
203657,151551,14621,1,0,20,418,1,151,,A0800,52,32.0000,3914.0000,0,16/09/2007,,1,10,N,0,1,997,0,,2008500171,200802,18/01/2008,S,0,72551,2,723,0,0
288431,853356,15262,1,0,1,418,1,161,0,CF4700,03,32.0000,8084.0000,0,16/09/2010,,8,10,N,0,1,62,0,,2010076300,201020,15/10/2010,S,0,23570,1,418,0,0
288432,853356,15028,1,0,1,418,1,165,0,CF4700,03,16.0000,4042.0000,0,16/09/2010,,8,10,N,0,1,18,0,,2010076301,201020,15/10/2010,S,0,23571,1,418,0,0
212343,121368,57854,1,0,6,418,1,121,0,D6400,89,40.0000,15630.8400,3,01/02/2011,,8,10,N,0,1,36,0,FARMACIA,2011014083,201105,01/03/2011,S,0,24474,1,418,0,0
153201,132668,15267,1,2,2,418,2,161,,CF9800,10,32.0000,2991.6000,0,01/01/1998,,0,1,N,0,1,0,0,,,0,,,0,0,0,0,0,0
153202,132668,15010,1,2,2,418,2,165,,CF9800,10,16.0000,1495.8000,0,01/01/1998,,0,1,N,0,1,0,0,,,0,,,0,0,0,0,0,0
148586,118957,68294,1,0,1,418,1,161,,CF4700,03,32.0000,6182.0000,0,27/07/2003,,1,1,N,0,1,36,0,,2003061082,200318,23/09/2003,N,0,0,0,0,0,0
148587,118957,68295,1,0,1,418,1,165,,CF4700,03,16.0000,3092.0000,0,27/07/2003,,1,1,N,0,1,36,0,,2003061083,200318,23/09/2003,N,0,0,0,0,0,0
124699,38217,15104,3,1,10,418,2,121,,D6600,96,40.0000,11280.9600,0,16/01/2000,,1,110,N,0,1,36,0,,2000023646,200010,10/05/2000,,0,0,0,0,0,0
141806,94996,36442,1,0,1,418,1,151,,A0600,52,32.0000,3972.0000,0,01/01/2002,,1,10,N,0,1,997,0,,2002517509,200203,25/01/2002,S,0,22845,2,723,0,0
215938,86324,68567,3,1,9,418,2,127,0,D6400,89,40.0000,15465.0500,1,01/01/2011,31/12/2011,8,10,N,0,1,46,0,"INGENIERIA METALURGICA Especialidad"" Análisis de Procesos Metalúrgicos""",2011000763,201101,14/12/2010,S,0,23850,1,418,0,0
123923,33640,14266,1,0,13,418,1,121,0,D6600,96,40.0000,15908.0000,3,29/02/2004,,8,10,N,0,1,36,0,FISICOQUIMICA,2010034463,201009,29/04/2010,S,0,22005,1,418,0,0
213750,823109,14679,1,0,1,418,1,151,,AA0200,52,40.0000,3749.8500,0,01/09/2009,,1,10,N,0,1,997,0,,2010500505,201006,17/03/2010,S,0,88677,2,723,0,0
269321,810422,14591,1,0,1,418,1,151,,ET2900,50,30.0000,4755.1500,0,01/10/2008,,8,10,N,0,1,28,0,,2008085592,200821,01/11/2008,S,0,16527,2,418,0,0
267624,816705,14600,1,0,21,418,1,151,,ET2900,51,32.0000,5621.9000,0,01/09/2010,,1,10,N,0,1,997,0,,2011501222,201108,06/04/2011,S,0,96648,2,723,0,0
287891,830178,65035,1,0,1,418,1,151,0,AA0400,50,37.5000,4217.8000,0,01/08/2010,,8,10,N,0,1,28,0,,2010067982,201019,30/09/2010,S,0,23421,2,418,0,0
202831,158293,65402,1,1,4,418,2,151,,EQ5000,52,37.5000,4887.7500,0,01/09/2006,,1,10,N,0,1,997,0,,2006546511,200623,29/11/2006,S,0,64131,2,723,0,0
220500,158293,86985,1,1,4,418,2,153,,M3000,00,0.0000,276.7400,0,01/09/2006,,1,10,N,0,1,997,0,,2006546511,200623,29/11/2006,S,0,64131,4,723,0,0
165770,730319,15055,3,1,10,418,2,127,0,D6500,93,40.0000,18279.8000,4,01/01/2011,31/12/2011,8,10,N,0,1,46,0,INGENIERIA QUIMICA,2011002213,201102,17/01/2011,S,0,23856,1,418,0,0
268671,161873,65060,3,1,2,418,2,143,,CA4900,11,48.0000,16752.0000,0,01/08/2008,,8,10,N,0,1,38,0,,2008080430,200820,16/10/2008,S,0,16389,2,418,0,0
293209,151553,14945,1,3,2,418,1,161,0,CFQ800,05,40.0000,9342.3000,0,01/02/2011,,8,10,N,0,1,38,0,,2011013934,201105,01/03/2011,S,0,24571,2,418,0,0
206577,93184,14353,1,1,1,418,2,151,,A0500,52,32.0000,5101.9000,0,01/09/2006,,1,10,N,0,1,997,0,,2007548584,200712,12/06/2007,S,0,67813,2,723,0,0
245958,126801,60103,3,1,2,321,1,141,,I9600,89,40.0000,12454.3000,3,14/03/2006,,7,10,N,0,1,28,0,DIFRACCIÓN DE RAYOS-X,2006040009,200611,06/06/2006,S,0,575,2,321,1,0
198726,817166,56795,1,0,1,418,1,151,,AA0200,52,40.0000,3193.9000,0,01/05/2006,,1,10,N,0,1,997,0,,2007547058,200704,13/02/2007,S,0,65235,2,723,0,0
244129,834308,14666,1,1,1,418,2,151,,AA0200,51,37.5000,3375.8000,0,01/09/2008,,1,10,N,0,1,997,0,,2009500958,200907,26/03/2009,S,0,81409,2,723,0,0
282273,134135,14889,1,0,4,418,1,155,,ET1700,52,15.5000,3182.3500,0,01/09/2010,,1,10,N,0,1,997,0,,2011500970,201107,29/03/2011,S,0,96338,4,723,0,0
282272,134135,3364,1,0,4,418,1,151,,ET1700,52,32.5000,6364.7000,0,01/09/2010,,1,10,N,0,1,997,0,,2011500970,201107,29/03/2011,S,0,96338,3,723,0,0
262108,115939,14959,1,0,1,418,1,143,,CA7500,10,48.0000,15409.6700,0,07/01/2008,,8,10,N,0,1,38,0,,2008028412,200807,02/04/2008,S,0,14159,1,418,0,0
226872,153621,66844,1,0,20,418,1,151,,ET2900,52,32.0000,5547.1500,0,01/08/2009,,1,10,N,0,1,997,0,,2009502642,200915,05/08/2009,S,0,84331,2,723,0,0
175364,810334,14511,1,0,1,418,1,151,,AA0200,52,40.0000,2902.0000,0,01/09/2004,,1,10,N,0,1,997,0,,2005541158,200509,04/05/2005,S,0,54374,2,723,0,0
286653,852565,15235,1,0,1,418,1,151,0,AA0200,50,37.5000,3623.4000,0,02/08/2010,,1,10,N,0,1,62,0,,2010054586,201016,18/08/2010,S,0,91139,1,723,0,0
288434,92491,25507,1,2,2,418,2,155,0,A0900,52,15.5000,2584.4000,0,01/09/2010,,8,10,N,0,1,18,0,,2010075032,201020,15/10/2010,S,0,23579,1,418,0,0
288433,92491,76181,1,2,2,418,2,151,0,A0900,52,32.5000,5168.8000,0,01/09/2010,,8,10,N,0,1,28,0,,2010075033,201020,15/10/2010,S,0,23578,2,418,0,0
270452,842184,32759,1,1,1,418,2,151,0,ET4000,51,30.0000,5497.9500,0,31/01/2011,30/07/2011,8,10,N,0,3,2,3,,2011023633,201106,16/03/2011,S,0,24808,1,418,0,0
261341,138109,65688,3,1,7,418,2,121,0,D6500,93,40.0000,18475.7700,3,01/02/2011,31/01/2012,8,10,N,0,3,1,1,"FISICA Y QUIMICA TEORICA Especialidad: ""Topología de átomos en moléculas"":",2011018061,201106,16/03/2011,S,0,24529,1,418,0,0
